ID,Athlete,Gender,Age,Height,Weight,Country,Code,Year,Season,City
2831,Anita Allen,F,26,160,58,United States,USA,2004,Summer,Athi
2837,David Allen,M,29,180,70,Great Britain-1,GBR,1972,Summer,Munich
2838,Devon Allen,M,21,185,84,United States,USA,2016,Summer,Rio de Janeiro
2862,Patri Allen,F,25,176,70,Jamaica,JAM,2000,Summer,Sydney
2862,Patri Allen,F,29,176,70,Jamaica,JAM,2004,Summer,Athi
2865,Rock Allen,M,22,170,63,United States,USA,2004,Summer,Athi
2874,Wyatt Allen,M,25,193,98,United States,USA,2004,Summer,Athi
2874,Wyatt Allen,M,29,193,98,United States,USA,2008,Summer,Beijing
2895,Mosi Alli,F,19,159,51,Tanzania,TAN,1980,Summer,Moskva
2895,Mosi Alli,F,19,159,51,Tanzania,TAN,1980,Summer,Moskva
2896,Yusuf Alli,M,19,185,80,Nigeria,NGR,1980,Summer,Moskva
2896,Yusuf Alli,M,24,185,80,Nigeria,NGR,1984,Summer,Los Angeles
2896,Yusuf Alli,M,28,185,80,Nigeria,NGR,1988,Summer,Seoul
2910,May Allison,F,31,162,54,Cada,CAN,1996,Summer,Atlanta
2933,Haji Ally,M,20,165,54,Tanzania,TAN,1988,Summer,Seoul
2940,Jenny Alm,F,27,184,80,Sweden,SWE,2016,Summer,Rio de Janeiro
2948,Alan Almand,M,29,193,98,Great Britain,GBR,1972,Summer,Munich
2957,Csaba Almsi,M,26,176,68,Hungary,HUN,1992,Summer,Barcelona
2959,Lenke Almsi,F,15,148,40,Hungary,HUN,1980,Summer,Moskva
2959,Lenke Almsi,F,15,148,40,Hungary,HUN,1980,Summer,Moskva
2959,Lenke Almsi,F,15,148,40,Hungary,HUN,1980,Summer,Moskva
2959,Lenke Almsi,F,15,148,40,Hungary,HUN,1980,Summer,Moskva
2959,Lenke Almsi,F,15,148,40,Hungary,HUN,1980,Summer,Moskva
2959,Lenke Almsi,F,15,148,40,Hungary,HUN,1980,Summer,Moskva
2960,Pter Almsi,M,21,192,88,Hungary,HUN,1996,Summer,Atlanta
2986,Eugen Almer,M,19,176,71,Romania,ROU,1972,Summer,Munich
3015,John Aloisi,M,28,184,83,Australia,AUS,2004,Summer,Athi
3016,Ross Aloisi,M,23,178,73,Australia,AUS,1996,Summer,Atlanta
3061,Luc Alphand,M,22,180,75,France,FRA,1988,Winter,Calgary
3061,Luc Alphand,M,22,180,75,France,FRA,1988,Winter,Calgary
3061,Luc Alphand,M,22,180,75,France,FRA,1988,Winter,Calgary
3061,Luc Alphand,M,26,180,75,France,FRA,1992,Winter,Albertville
3061,Luc Alphand,M,26,180,75,France,FRA,1992,Winter,Albertville
3061,Luc Alphand,M,28,180,75,France,FRA,1994,Winter,Lillehammer
3061,Luc Alphand,M,28,180,75,France,FRA,1994,Winter,Lillehammer
3077,Ida Alstad,F,27,172,60,Norway,NOR,2012,Summer,London
3077,Ida Alstad,F,31,172,60,Norway,NOR,2016,Summer,Rio de Janeiro
3086,Kamil Altan,M,28,171,69,Turkey,TUR,1952,Summer,Helsinki
3087,Orhan Altan,M,26,177,75,Turkey,TUR,1960,Summer,Roma
3114,Ahmet Altun,M,26,168,57,Turkey,TUR,1984,Summer,Los Angeles
3114,Ahmet Altun,M,30,168,57,Turkey,TUR,1988,Summer,Seoul
3120,Berrd Aluch,M,23,180,84,Poland,POL,1960,Summer,Roma
3120,Berrd Aluch,M,23,180,84,Poland,POL,1960,Summer,Roma
3164,Jos lvarez,M,45,165,62,United States Virgin Islands,ISV,1972,Summer,Munich
3210,Fabio Alver,M,46,181,76,Italy,ITA,2006,Winter,Torino
3214,Renzo Alver,M,23,178,83,Italy-2,ITA,1956,Winter,Corti d'Ampezzo
3214,Renzo Alver,M,23,178,83,Italy-2,ITA,1956,Winter,Corti d'Ampezzo
3233,Rosman Alwi,M,22,178,74,Malaysia,MAS,1984,Summer,Los Angeles
3233,Rosman Alwi,M,22,178,74,Malaysia,MAS,1984,Summer,Los Angeles
3233,Rosman Alwi,M,26,178,74,Malaysia,MAS,1988,Summer,Seoul
3233,Rosman Alwi,M,26,178,74,Malaysia,MAS,1988,Summer,Seoul
3239,Ihab Aly,M,22,181,80,Egypt,EGY,1984,Summer,Los Angeles
3239,Ihab Aly,M,22,181,80,Egypt,EGY,1984,Summer,Los Angeles
3243,riman Aly,F,17,169,55,Egypt,EGY,2016,Summer,Rio de Janeiro
3244,Ramadan Aly,M,23,150,52,Egypt,EGY,1988,Summer,Seoul
3258,Ccile Alzi,F,24,160,50,France,FRA,2006,Winter,Torino
3275,Eric Amalou,M,27,187,88,France,FRA,1996,Summer,Atlanta
3279,Juidah Aman,F,17,162,42,Malaysia,MAS,1972,Summer,Munich
3291,Misa Amano,F,17,161,53,Japan,JPN,2004,Summer,Athi
3291,Misa Amano,F,17,161,53,Japan,JPN,2004,Summer,Athi
3292,Shin Amano,M,24,174,62,Japan,JPN,1998,Winter,gano
3297,Khayri Amar,M,24,170,70,Jordan,JOR,1984,Summer,Los Angeles
3306,Rosa Amaral,F,24,175,76,Angola,ANG,2004,Summer,Athi
3328,Ele Amato,F,16,165,50,Italy,ITA,2000,Summer,Sydney
3350,Golam Ambia,M,26,170,68,Bangladesh,BAN,1992,Summer,Barcelona
3350,Golam Ambia,M,26,170,68,Bangladesh,BAN,1992,Summer,Barcelona
3359,Paul Ambros,M,21,174,76,Germany,GER,1956,Winter,Corti d'Ampezzo
3359,Paul Ambros,M,25,174,76,Germany,GER,1960,Winter,Squaw Valley
3359,Paul Ambros,M,29,174,76,Germany,GER,1964,Winter,Innsbruck
3371,Jen Ambrzi,M,23,164,68,Hungary,HUN,1972,Summer,Munich
3382,Elias Ambhl,M,21,182,82,Switzerland,SUI,2014,Winter,SoChina
3385,Joos Ambhl,M,24,177,77,Switzerland,SUI,1984,Winter,Sarajevo
3387,Jean Ame,M,23,184,80,France,FRA,1984,Summer,Los Angeles
3393,Ajuma Ameh,F,19,165,60,Nigeria,NGR,2004,Summer,Athi
3402,Maha Amer,F,17,165,54,Egypt,EGY,2016,Summer,Rio de Janeiro
3434,Henry Amike,M,22,185,71,Nigeria,NGR,1984,Summer,Los Angeles
3434,Henry Amike,M,26,185,71,Nigeria,NGR,1988,Summer,Seoul
3441,zem Amine,M,33,169,67,Lebanon,LIB,1960,Summer,Roma
3442,Amir Amini,M,24,190,83,Iran,IRI,2008,Summer,Beijing
3446,Eldad Amir,M,22,190,94,Israel,ISR,1984,Summer,Los Angeles
3446,Eldad Amir,M,26,190,94,Israel,ISR,1988,Summer,Seoul
3446,Eldad Amir,M,30,190,94,Israel,ISR,1992,Summer,Barcelona
3449,Ni Amir,F,17,170,62,Israel,ISR,2016,Summer,Rio de Janeiro
3460,Loc Amisse,M,21,166,63,France,FRA,1976,Summer,Montreal
3465,eem Amjad,M,23,173,70,Pakistan,PAK,1988,Summer,Seoul
3469,Hans Ammann,M,32,172,55,Switzerland,SUI,1964,Winter,Innsbruck
3469,Hans Ammann,M,32,172,55,Switzerland,SUI,1964,Winter,Innsbruck
3474,Habib Ammar,M,29,184,84,Tunisia,TUN,1976,Summer,Montreal
3488,Artur Amon,M,20,177,75,Estonia,EST,1936,Summer,Berlin
3511,Linda Amos,F,18,173,73,Great Britain,GBR,1964,Summer,Tokyo
3525,Uwe Ampler,M,24,182,77,East Germany,GDR,1988,Summer,Seoul
3525,Uwe Ampler,M,24,182,77,East Germany,GDR,1988,Summer,Seoul
3529,Karl Ampt,M,23,190,80,West Germany,FRG,1972,Summer,Munich
3532,Omar Amr,M,29,180,92,United States,USA,2004,Summer,Athi
3535,Rolf Amrein,M,39,179,78,Switzerland,SUI,1968,Summer,Mexico City
3535,Rolf Amrein,M,43,179,78,Switzerland,SUI,1972,Summer,Munich
3566,An Ba-Ul,M,22,169,66,South Korea,KOR,2016,Summer,Rio de Janeiro
3575,An Dal-Ho,M,21,183,75,South Korea,KOR,1984,Summer,Los Angeles
3577,An Deok-Gi,M,24,173,58,South Korea,KOR,1964,Summer,Tokyo
3577,An Deok-Gi,M,24,173,58,South Korea,KOR,1964,Summer,Tokyo
3578,An Gil-Wan,M,27,174,74,North Korea,PRK,1976,Summer,Montreal
3580,An Hae-Eun,F,21,159,48,South Korea,KOR,1984,Summer,Los Angeles
3581,An Han-Bong,M,23,163,62,South Korea,KOR,1992,Summer,Barcelona
3583,An Hui-Bong,M,23,188,100,South Korea,KOR,1996,Summer,Atlanta
3584,An Hyo-Ju,F,28,168,54,South Korea,KOR,2016,Summer,Rio de Janeiro
3586,An Jae-Song,M,26,161,63,South Korea,KOR,1960,Summer,Roma
3586,An Jae-Song,M,30,161,63,South Korea,KOR,1964,Summer,Tokyo
3586,An Jae-Song,M,34,161,63,South Korea,KOR,1968,Summer,Mexico City
3587,An Jae-Won,M,24,162,57,South Korea,KOR,1972,Summer,Munich
3590,An Ji-Min,F,17,163,52,South Korea,KOR,2010,Winter,Vancouver
3591,An Jin-Su,M,22,185,83,South Korea,KOR,1984,Summer,Los Angeles
3593,An Kum-Ae,F,28,160,52,North Korea,PRK,2008,Summer,Beijing
3593,An Kum-Ae,F,32,160,52,North Korea,PRK,2012,Summer,London
3595,An Sang-Mi,F,18,155,48,South Korea,KOR,1998,Winter,gano
3596,An Se-Hyeon,F,20,168,57,South Korea,KOR,2016,Summer,Rio de Janeiro
3596,An Se-Hyeon,F,20,168,57,South Korea,KOR,2016,Summer,Rio de Janeiro
3597,An Se-Uk,M,28,168,69,North Korea,PRK,1976,Summer,Montreal
3599,An Seon-Mi,F,23,175,62,South Korea,KOR,1996,Summer,Atlanta
3600,An Seul-Ki,F,24,161,46,South Korea,KOR,2016,Summer,Rio de Janeiro
3602,An U-Hyeok,M,24,178,74,South Korea,KOR,1988,Summer,Seoul
3603,An Ung-m,M,28,183,93,North Korea,PRK,1976,Summer,Montreal
3604,Viktor An,M,16,170,65,South Korea,KOR,2002,Winter,Salt Lake City
3604,Viktor An,M,16,170,65,South Korea,KOR,2002,Winter,Salt Lake City
3604,Viktor An,M,20,170,65,South Korea,KOR,2006,Winter,Torino
3604,Viktor An,M,20,170,65,South Korea,KOR,2006,Winter,Torino
3604,Viktor An,M,20,170,65,South Korea,KOR,2006,Winter,Torino
3604,Viktor An,M,20,170,65,South Korea,KOR,2006,Winter,Torino
3604,Viktor An,M,28,170,65,Russia,RUS,2014,Winter,SoChina
3604,Viktor An,M,28,170,65,Russia,RUS,2014,Winter,SoChina
3604,Viktor An,M,28,170,65,Russia,RUS,2014,Winter,SoChina
3604,Viktor An,M,28,170,65,Russia,RUS,2014,Winter,SoChina
3605,An Weijiang,M,22,178,72,China,CHN,2006,Winter,Torino
3605,An Weijiang,M,22,178,72,China,CHN,2006,Winter,Torino
3608,An Yeong-Su,M,20,174,70,South Korea,KOR,1984,Summer,Los Angeles
3610,An Yulong,M,19,173,70,China,CHN,1998,Winter,gano
3610,An Yulong,M,19,173,70,China,CHN,1998,Winter,gano
3610,An Yulong,M,19,173,70,China,CHN,1998,Winter,gano
3610,An Yulong,M,23,173,70,China,CHN,2002,Winter,Salt Lake City
3611,An Zhongxin,F,23,170,65,China,CHN,1996,Summer,Atlanta
3611,An Zhongxin,F,27,170,65,China,CHN,2000,Summer,Sydney
3623,Takamasa Ai,M,27,187,100,Japan,JPN,2012,Summer,London
3659,Mario Ani,M,16,195,84,Croatia,CRO,2000,Summer,Sydney
3659,Mario Ani,M,20,195,84,Croatia,CRO,2004,Summer,Athi
3659,Mario Ani,M,20,195,84,Croatia,CRO,2004,Summer,Athi
3666,Martin Ande,M,20,170,57,Nigeria,NGR,1968,Summer,Mexico City
3672,milie Andol,F,28,170,97,France,FRA,2016,Summer,Rio de Janeiro
3682,Birk Anders,M,20,185,75,East Germany,GDR,1988,Winter,Calgary
4008,Alain Andji,M,21,187,89,France,FRA,1996,Summer,Atlanta
4014,Kozue Ando,F,22,164,57,Japan,JPN,2004,Summer,Athi
4014,Kozue Ando,F,26,164,57,Japan,JPN,2008,Summer,Beijing
4014,Kozue Ando,F,30,164,57,Japan,JPN,2012,Summer,London
4015,Masaya Ando,M,24,188,105,Japan,JPN,1984,Summer,Los Angeles
4016,Miki Ando,F,18,162,50,Japan,JPN,2006,Winter,Torino
4016,Miki Ando,F,22,162,50,Japan,JPN,2010,Winter,Vancouver
4017,Mikiko Ando,F,23,155,58,Japan,JPN,2016,Summer,Rio de Janeiro
4018,Misako Ando,F,25,163,60,Japan,JPN,1996,Summer,Atlanta
4018,Misako Ando,F,29,163,60,Japan,JPN,2000,Summer,Sydney
4019,Taro Ando,M,23,178,74,Japan,JPN,2000,Summer,Sydney
4021,Yuya Ando,M,26,183,89,Japan,JPN,2004,Summer,Athi
4051,Bjrn Andrae,M,27,200,97,Germany,GER,2008,Summer,Beijing
4051,Bjrn Andrae,M,31,200,97,Germany,GER,2012,Summer,London
4058,Daniel Andr,M,18,178,70,Mauritius,MRI,1984,Summer,Los Angeles
4058,Daniel Andr,M,18,178,70,Mauritius,MRI,1984,Summer,Los Angeles
4058,Daniel Andr,M,18,178,70,Mauritius,MRI,1984,Summer,Los Angeles
4065,Michel Andr,M,31,191,103,France-2,FRA,2002,Winter,Salt Lake City
4096,Ionu Andrei,M,24,194,105,Romania,ROU,2010,Winter,Vancouver
4215,Ren Andring,M,20,183,70,Luxembourg,LUX,1960,Summer,Roma
4215,Ren Andring,M,20,183,70,Luxembourg,LUX,1960,Summer,Roma
4221,Ren Andrle,M,30,178,70,Czech Republic,CZE,2004,Summer,Athi
4221,Ren Andrle,M,30,178,70,Czech Republic,CZE,2004,Summer,Athi
4222,Jan Andrlk,M,23,179,81,Czech Republic,CZE,2000,Summer,Sydney
4249,Reza Anduz,M,23,178,74,Iran,IRI,1988,Summer,Seoul
4258,Yordan Anev,M,22,163,57,Bulgaria,BUL,1996,Summer,Atlanta
4262,Eric Ang,M,37,164,52,Philippines,PHI,2008,Summer,Beijing
4314,Lucia Anger,F,23,168,60,Germany,GER,2014,Winter,SoChina
4358,Keith Angus,M,33,170,59,Great Britain,GBR,1976,Summer,Montreal
4359,va Angyal,F,21,163,63,Hungary,HUN,1976,Summer,Montreal
4359,va Angyal,F,25,163,63,Hungary,HUN,1980,Summer,Moskva
4362,Jzsef ngyn,M,34,193,85,Hungary,HUN,2000,Summer,Sydney
4363,Maret Ani,F,22,175,64,Estonia,EST,2004,Summer,Athi
4363,Maret Ani,F,26,175,64,Estonia,EST,2008,Summer,Beijing
4363,Maret Ani,F,26,175,64,Estonia,EST,2008,Summer,Beijing
4367,Damir Ani,M,24,169,64,Yugoslavia,YUG,1968,Summer,Mexico City
4367,Damir Ani,M,24,169,64,Yugoslavia,YUG,1968,Summer,Mexico City
4367,Damir Ani,M,24,169,64,Yugoslavia,YUG,1968,Summer,Mexico City
4367,Damir Ani,M,24,169,64,Yugoslavia,YUG,1968,Summer,Mexico City
4367,Damir Ani,M,24,169,64,Yugoslavia,YUG,1968,Summer,Mexico City
4367,Damir Ani,M,24,169,64,Yugoslavia,YUG,1968,Summer,Mexico City
4367,Damir Ani,M,24,169,64,Yugoslavia,YUG,1968,Summer,Mexico City
4367,Damir Ani,M,24,169,64,Yugoslavia,YUG,1968,Summer,Mexico City
4368,Franka Ani,F,21,181,67,Slovenia,SLO,2012,Summer,London
4377,Vida Anim,F,16,162,60,Gha,GHA,2000,Summer,Sydney
4377,Vida Anim,F,20,162,60,Gha,GHA,2004,Summer,Athi
4377,Vida Anim,F,24,162,60,Gha,GHA,2008,Summer,Beijing
4377,Vida Anim,F,28,162,60,Gha,GHA,2012,Summer,London
4379,Rami Anis,M,25,178,78,Refugee Olympic Athletes,ROT,2016,Summer,Rio de Janeiro
4379,Rami Anis,M,25,178,78,Refugee Olympic Athletes,ROT,2016,Summer,Rio de Janeiro
4380,Jean Aniset,M,25,166,60,Luxembourg,LUX,1960,Summer,Roma
4380,Jean Aniset,M,30,166,60,Luxembourg,LUX,1964,Summer,Tokyo
4382,Anisi,M,23,169,67,Indonesia,I,1992,Summer,Barcelona
4382,Anisi,M,23,169,67,Indonesia,I,1992,Summer,Barcelona
4393,Herta Anita,F,26,183,82,Romania,ROU,1988,Summer,Seoul
4393,Herta Anita,F,26,183,82,Romania,ROU,1988,Summer,Seoul
4415,Ali Anbi,M,20,184,70,Tunisia,TUN,1960,Summer,Roma
4415,Ali Anbi,M,20,184,70,Tunisia,TUN,1960,Summer,Roma
4416,Koit Anmaa,M,23,190,101,Estonia,EST,1936,Summer,Berlin
4426,Emile Anner,M,20,166,54,Switzerland,SUI,1960,Summer,Roma
4435,Noriko Anno,F,20,162,76,Japan,JPN,1996,Summer,Atlanta
4435,Noriko Anno,F,24,162,76,Japan,JPN,2000,Summer,Sydney
4435,Noriko Anno,F,28,162,76,Japan,JPN,2004,Summer,Athi
4438,Alice Annum,F,15,163,44,Gha,GHA,1964,Summer,Tokyo
4438,Alice Annum,F,19,163,44,Gha,GHA,1968,Summer,Mexico City
4438,Alice Annum,F,19,163,44,Gha,GHA,1968,Summer,Mexico City
4438,Alice Annum,F,23,163,44,Gha,GHA,1972,Summer,Munich
4438,Alice Annum,F,23,163,44,Gha,GHA,1972,Summer,Munich
4444,Yele Anokhi,F,17,153,52,Soviet Union,URS,1964,Summer,Tokyo
4444,Yele Anokhi,F,21,153,52,Soviet Union,URS,1968,Summer,Mexico City
4467,John Anslow,M,29,173,73,New Zealand,NZL,1964,Summer,Tokyo
4467,John Anslow,M,33,173,73,New Zealand,NZL,1968,Summer,Mexico City
4478,Da Antal,F,24,170,64,Cada,CAN,2002,Winter,Salt Lake City
4479,Dra Antal,F,18,169,62,Hungary,HUN,2012,Summer,London
4479,Dra Antal,F,22,169,62,Hungary,HUN,2016,Summer,Rio de Janeiro
4482,Jnos Antal,M,23,180,70,Hungary,HUN,1912,Summer,Stockholm
4485,Zoltn Antal,M,24,189,87,Hungary,HUN,1996,Summer,Atlanta
4486,Zsolt Antal,M,21,175,68,Romania,ROU,1994,Winter,Lillehammer
4486,Zsolt Antal,M,21,175,68,Romania,ROU,1994,Winter,Lillehammer
4486,Zsolt Antal,M,21,175,68,Romania,ROU,1994,Winter,Lillehammer
4486,Zsolt Antal,M,25,175,68,Romania,ROU,1998,Winter,gano
4486,Zsolt Antal,M,25,175,68,Romania,ROU,1998,Winter,gano
4486,Zsolt Antal,M,25,175,68,Romania,ROU,1998,Winter,gano
4486,Zsolt Antal,M,25,175,68,Romania,ROU,1998,Winter,gano
4486,Zsolt Antal,M,29,175,68,Romania,ROU,2002,Winter,Salt Lake City
4486,Zsolt Antal,M,29,175,68,Romania,ROU,2002,Winter,Salt Lake City
4486,Zsolt Antal,M,29,175,68,Romania,ROU,2002,Winter,Salt Lake City
4486,Zsolt Antal,M,33,175,68,Romania,ROU,2006,Winter,Torino
4486,Zsolt Antal,M,33,175,68,Romania,ROU,2006,Winter,Torino
4486,Zsolt Antal,M,33,175,68,Romania,ROU,2006,Winter,Torino
4486,Zsolt Antal,M,33,175,68,Romania,ROU,2006,Winter,Torino
4486,Zsolt Antal,M,33,175,68,Romania,ROU,2006,Winter,Torino
4523,Seema Antil,F,21,182,92,India,IND,2004,Summer,Athi
4523,Seema Antil,F,28,182,92,India,IND,2012,Summer,London
4523,Seema Antil,F,33,182,92,India,IND,2016,Summer,Rio de Janeiro
4540,Jan Antolek,M,23,179,73,Poland,POL,2014,Winter,SoChina
4540,Jan Antolek,M,23,179,73,Poland,POL,2014,Winter,SoChina
4544,Adi Anton,F,19,172,58,Romania,ROU,2004,Summer,Athi
4546,Franz Anton,M,26,173,70,Germany,GER,2016,Summer,Rio de Janeiro
4604,Ants Antson,M,25,184,84,Soviet Union,URS,1964,Winter,Innsbruck
4604,Ants Antson,M,25,184,84,Soviet Union,URS,1964,Winter,Innsbruck
4604,Ants Antson,M,29,184,84,Soviet Union,URS,1968,Winter,Grenoble
4626,Saeed Anwar,M,20,170,71,Pakistan,PAK,1964,Summer,Tokyo
4626,Saeed Anwar,M,24,170,71,Pakistan,PAK,1968,Summer,Mexico City
4626,Saeed Anwar,M,28,170,71,Pakistan,PAK,1972,Summer,Munich
4641,Ao Tegen,M,21,181,90,China,CHN,1996,Summer,Atlanta
4643,Kumao AoChina,M,21,172,60,Japan,JPN,1936,Summer,Berlin
4644,Seiji AoChina,M,25,167,66,Japan,JPN,1968,Winter,Grenoble
4644,Seiji AoChina,M,29,167,66,Japan,JPN,1972,Winter,Sapporo
4645,Ai Aoki,F,23,173,59,Japan,JPN,2008,Summer,Beijing
4646,Chinaka Aoki,F,26,158,54,Japan,JPN,2016,Summer,Rio de Janeiro
4647,Fumiko Aoki,F,25,158,52,Japan,JPN,1992,Winter,Albertville
4647,Fumiko Aoki,F,25,158,52,Japan,JPN,1992,Winter,Albertville
4647,Fumiko Aoki,F,25,158,52,Japan,JPN,1992,Winter,Albertville
4647,Fumiko Aoki,F,25,158,52,Japan,JPN,1992,Winter,Albertville
4647,Fumiko Aoki,F,25,158,52,Japan,JPN,1992,Winter,Albertville
4647,Fumiko Aoki,F,27,158,52,Japan,JPN,1994,Winter,Lillehammer
4647,Fumiko Aoki,F,27,158,52,Japan,JPN,1994,Winter,Lillehammer
4647,Fumiko Aoki,F,27,158,52,Japan,JPN,1994,Winter,Lillehammer
4647,Fumiko Aoki,F,27,158,52,Japan,JPN,1994,Winter,Lillehammer
4647,Fumiko Aoki,F,31,158,52,Japan,JPN,1998,Winter,gano
4647,Fumiko Aoki,F,31,158,52,Japan,JPN,1998,Winter,gano
4647,Fumiko Aoki,F,31,158,52,Japan,JPN,1998,Winter,gano
4647,Fumiko Aoki,F,31,158,52,Japan,JPN,1998,Winter,gano
4648,Kae Aoki,F,28,165,60,Japan,JPN,2014,Winter,SoChina
4653,Sayaka Aoki,F,21,162,50,Japan,JPN,2008,Summer,Beijing
4654,Tomomi Aoki,F,21,164,55,Japan,JPN,2016,Summer,Rio de Janeiro
4657,Noboru Aomi,M,21,180,80,Japan,JPN,1960,Summer,Roma
4658,Ryo Aono,M,19,166,60,Japan,JPN,2010,Winter,Vancouver
4658,Ryo Aono,M,23,166,60,Japan,JPN,2014,Winter,SoChina
4660,Shinji Aoto,M,21,178,73,Japan,JPN,1988,Summer,Seoul
4660,Shinji Aoto,M,25,178,73,Japan,JPN,1992,Summer,Barcelona
4660,Shinji Aoto,M,25,178,73,Japan,JPN,1992,Summer,Barcelona
4660,Shinji Aoto,M,30,178,73,Japan-2,JPN,1998,Winter,gano
4667,Sad Aouita,M,24,175,58,Morocco,MAR,1984,Summer,Los Angeles
4667,Sad Aouita,M,28,175,58,Morocco,MAR,1988,Summer,Seoul
4667,Sad Aouita,M,28,175,58,Morocco,MAR,1988,Summer,Seoul
4668,Joseph Aoun,M,30,164,70,Lebanon,LIB,1964,Summer,Tokyo
4672,Toru Aoyagi,M,19,167,65,Japan,JPN,1988,Winter,Calgary
4672,Toru Aoyagi,M,19,167,65,Japan,JPN,1988,Winter,Calgary
4672,Toru Aoyagi,M,19,167,65,Japan,JPN,1988,Winter,Calgary
4672,Toru Aoyagi,M,23,167,65,Japan,JPN,1992,Winter,Albertville
4672,Toru Aoyagi,M,25,167,65,Japan,JPN,1994,Winter,Lillehammer
4672,Toru Aoyagi,M,25,167,65,Japan,JPN,1994,Winter,Lillehammer
4672,Toru Aoyagi,M,29,167,65,Japan,JPN,1998,Winter,gano
4674,Eref Apak,M,22,184,120,Turkey,TUR,2004,Summer,Athi
4674,Eref Apak,M,26,184,120,Turkey,TUR,2008,Summer,Beijing
4674,Eref Apak,M,30,184,120,Turkey,TUR,2012,Summer,London
4674,Eref Apak,M,34,184,120,Turkey,TUR,2016,Summer,Rio de Janeiro
4685,Katrin Apel,F,24,172,62,Germany,GER,1998,Winter,gano
4685,Katrin Apel,F,24,172,62,Germany,GER,1998,Winter,gano
4685,Katrin Apel,F,28,172,62,Germany,GER,2002,Winter,Salt Lake City
4685,Katrin Apel,F,28,172,62,Germany,GER,2002,Winter,Salt Lake City
4685,Katrin Apel,F,28,172,62,Germany,GER,2002,Winter,Salt Lake City
4685,Katrin Apel,F,28,172,62,Germany,GER,2002,Winter,Salt Lake City
4685,Katrin Apel,F,32,172,62,Germany,GER,2006,Winter,Torino
4685,Katrin Apel,F,32,172,62,Germany,GER,2006,Winter,Torino
4685,Katrin Apel,F,32,172,62,Germany,GER,2006,Winter,Torino
4718,Mrcio Appel,M,37,172,73,Brazil,BRA,2016,Summer,Rio de Janeiro
4718,Mrcio Appel,M,37,172,73,Brazil,BRA,2016,Summer,Rio de Janeiro
4728,Ingo Appelt,M,26,182,86,Austria-1,AUT,1988,Winter,Calgary
4728,Ingo Appelt,M,26,182,86,Austria-2,AUT,1988,Winter,Calgary
4728,Ingo Appelt,M,30,182,86,Austria-2,AUT,1992,Winter,Albertville
4728,Ingo Appelt,M,30,182,86,Austria-1,AUT,1992,Winter,Albertville
4761,Ahmed Arab,M,27,172,72,France,FRA,1960,Summer,Roma
4783,Marie Arai,F,16,154,45,Japan,JPN,1998,Winter,gano
4784,Masao Arai,M,27,164,64,Japan,JPN,1976,Summer,Montreal
4787,Ryohei Arai,M,25,183,96,Japan,JPN,2016,Summer,Rio de Janeiro
4788,Satoru Arai,M,24,171,67,Japan,JPN,1972,Winter,Sapporo
4788,Satoru Arai,M,24,171,67,Japan-1,JPN,1972,Winter,Sapporo
4790,Shu Arai,M,29,168,65,Japan,JPN,2004,Summer,Athi
4790,Shu Arai,M,29,168,65,Japan-1,JPN,2004,Summer,Athi
4794,Yuko Arai,F,22,160,52,Japan,JPN,1996,Summer,Atlanta
4794,Yuko Arai,F,22,160,52,Japan,JPN,1996,Summer,Atlanta
4794,Yuko Arai,F,26,160,52,Japan,JPN,2000,Summer,Sydney
4796,Rolds Arjs,M,20,179,82,Latvia,LAT,2008,Summer,Beijing
4801,Erika Araki,F,24,186,78,Japan,JPN,2008,Summer,Beijing
4801,Erika Araki,F,27,186,78,Japan,JPN,2012,Summer,London
4801,Erika Araki,F,32,186,78,Japan,JPN,2016,Summer,Rio de Janeiro
4802,Kumi Araki,F,22,153,40,Japan,JPN,1988,Summer,Seoul
4807,Yugo Araki,M,35,171,61,Japan,JPN,1960,Summer,Roma
4807,Yugo Araki,M,43,171,61,Japan,JPN,1968,Summer,Mexico City
4807,Yugo Araki,M,43,171,61,Japan,JPN,1968,Summer,Mexico City
4825,Zava Aranga,F,26,169,75,New Zealand,NZL,2000,Summer,Sydney
4842,Ren Araou,M,21,178,98,France,FRA,1924,Summer,Paris
4846,Mate Arapov,M,24,181,84,Croatia,CRO,2000,Summer,Sydney
4846,Mate Arapov,M,28,181,84,Croatia,CRO,2004,Summer,Athi
4849,Ion Arapu,M,21,152,48,Romania,ROU,1972,Summer,Munich
4851,Toru Arase,M,36,169,68,Japan,JPN,1972,Summer,Munich
4852,Yota Arase,M,18,180,74,Japan,JPN,2000,Summer,Sydney
4867,zario Arajo,M,27,165,59,Argenti,ARG,1972,Summer,Munich
4872,Kazuo Araya,M,23,172,67,Japan,JPN,1972,Winter,Sapporo
4916,Carl Archer,M,20,180,75,Trinidad and Tobago,TTO,1968,Summer,Mexico City
4947,Sailom Ard,M,22,172,57,Thailand,THA,2008,Summer,Beijing
4947,Sailom Ard,M,26,172,57,Thailand,THA,2012,Summer,London
4947,Sailom Ard,M,30,172,57,Thailand,THA,2016,Summer,Rio de Janeiro
4962,Antti Arell,M,25,188,80,Finland,FIN,1952,Summer,Helsinki
4989,Frank Arens,M,24,184,102,Belgium,BEL,1984,Summer,Los Angeles
4989,Frank Arens,M,29,184,102,Belgium,BEL,1988,Summer,Seoul
5010,Milan Arei,M,20,184,86,Yugoslavia,YUG,1980,Summer,Moskva
5071,Shuji Ariga,M,24,187,83,Japan,JPN,1972,Summer,Munich
